"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Tanh",0,500,0,1e-04,0.8963231,0.86436987,0.81695414,0.86329705
"2","Tanh",0,500,0,1e-05,0.8879874,0.8452049,0.7828652,0.8666309
"3","Tanh",0,500,0,1e-06,0.8869472,0.857915,0.84383196,0.80724627
"4","Tanh",0,500,0,1e-07,0.88151675,0.8464243,0.805652,0.8259346
"5","Tanh",0,500,0,1e-08,0.8926899,0.86960924,0.8413209,0.8332129
"6","Tanh",0,500,0,1e-09,0.90770966,0.8675034,0.8386615,0.8445976
"7","Tanh",0,500,0,1e-10,0.91165924,0.87605137,0.85613346,0.84671634
"8","Tanh",0,500,-1,1e-04,0.897937,0.8739659,0.8473866,0.83493274
"9","Tanh",0,500,-1,1e-05,0.9069318,0.8705503,0.82462853,0.8652903
"10","Tanh",0,500,-1,1e-06,0.8829654,0.8602566,0.8281671,0.8321539
"11","Tanh",0,500,-1,1e-07,0.8836421,0.848688,0.7879873,0.86059266
"12","Tanh",0,500,-1,1e-08,0.88335264,0.8589925,0.84250015,0.7960132
"13","Tanh",0,500,-1,1e-09,0.90825325,0.86884356,0.84178245,0.8460724
"14","Tanh",0,500,-1,1e-10,0.9086448,0.8690402,0.82353526,0.8767576
"15","Tanh",0,500,-2,1e-04,0.84883755,0.82302743,0.7710073,0.8087162
"16","Tanh",0,500,-2,1e-05,0.89525026,0.8694524,0.8437849,0.83520055
"17","Tanh",0,500,-2,1e-06,0.89992523,0.8627048,0.83102244,0.83719605
"18","Tanh",0,500,-2,1e-07,0.88935465,0.85927325,0.8221368,0.84091455
"19","Tanh",0,500,-2,1e-08,0.89448,0.8588154,0.8306186,0.8143575
"20","Tanh",0,500,-2,1e-09,0.8857071,0.84957665,0.81058055,0.83061606
"21","Tanh",0,500,-2,1e-10,0.90948826,0.8738193,0.8307382,0.867563
